name	version	resolved	integrity	requires	depend_on_name	depend_on_version	depend_on_resolved	depend_on_integrity	depend_on_requires
watchpack-chokidar2	2.0.0	https://registry.npmjs.org/watchpack-chokidar2/-/watchpack-chokidar2-2.0.0.tgz	sha512-9TyfOyN/zLUbA288wZ8IsMZ+6cbzvsNyEzSBp6e/zkifi6xxbl8SmQ/CxQq32k8NNqrdVEVUVSEf56L4rQ/ZxA==		chokidar	2.1.8	https://registry.npmjs.org/chokidar/-/chokidar-2.1.8.tgz	sha512-ZmZUazfOzf0Nve7duiCKD23PFSCs4JPoYyccjUFF3aQkQadqBhfzhjkwBH2mNOG9cTBwhamM37EIsIkZw3nRgg==	anymatch:^2.0.0,async-each:^1.0.1,braces:^2.3.2,fsevents:^1.2.7,glob-parent:^3.1.0,inherits:^2.0.3,is-binary-path:^1.0.0,is-glob:^4.0.0,normalize-path:^3.0.0,path-is-absolute:^1.0.0,readdirp:^2.2.1,upath:^1.1.1
watchpack-chokidar2	2.0.0	https://registry.npmjs.org/watchpack-chokidar2/-/watchpack-chokidar2-2.0.0.tgz	sha512-9TyfOyN/zLUbA288wZ8IsMZ+6cbzvsNyEzSBp6e/zkifi6xxbl8SmQ/CxQq32k8NNqrdVEVUVSEf56L4rQ/ZxA==		fsevents	1.2.13	https://registry.npmjs.org/fsevents/-/fsevents-1.2.13.tgz	sha512-oWb1Z6mkHIskLzEJ/XWX0srkpkTQ7vaopMQkyaEIoq0fmtFVxOthb8cCxeT+p3ynTdkk/RZwbgG4brR5BeWECw==	
watchpack-chokidar2	2.0.0	https://registry.npmjs.org/watchpack-chokidar2/-/watchpack-chokidar2-2.0.0.tgz	sha512-9TyfOyN/zLUbA288wZ8IsMZ+6cbzvsNyEzSBp6e/zkifi6xxbl8SmQ/CxQq32k8NNqrdVEVUVSEf56L4rQ/ZxA==		glob-parent	3.1.0	https://registry.npmjs.org/glob-parent/-/glob-parent-3.1.0.tgz	sha1-nmr2KZ2NO9K9QEMIMr0RPfkGxa4=	
watchpack-chokidar2	2.0.0	https://registry.npmjs.org/watchpack-chokidar2/-/watchpack-chokidar2-2.0.0.tgz	sha512-9TyfOyN/zLUbA288wZ8IsMZ+6cbzvsNyEzSBp6e/zkifi6xxbl8SmQ/CxQq32k8NNqrdVEVUVSEf56L4rQ/ZxA==		is-binary-path	1.0.1	https://registry.npmjs.org/is-binary-path/-/is-binary-path-1.0.1.tgz	sha1-dfFmQrSA8YenEcgUFh/TpKdlWJg=	binary-extensions:^1.0.0
watchpack-chokidar2	2.0.0	https://registry.npmjs.org/watchpack-chokidar2/-/watchpack-chokidar2-2.0.0.tgz	sha512-9TyfOyN/zLUbA288wZ8IsMZ+6cbzvsNyEzSBp6e/zkifi6xxbl8SmQ/CxQq32k8NNqrdVEVUVSEf56L4rQ/ZxA==		readable-stream	2.3.7	https://registry.npmjs.org/readable-stream/-/readable-stream-2.3.7.tgz	sha512-Ebho8K4jIbHAxnuxi7o42OrZgF/ZTNcsZj6nRKyUmkhLFq8CHItp/fy6hQZuZmP/n3yZ9VBUbp4zz/mX8hmYPw==	core-util-is:~1.0.0,inherits:~2.0.3,isarray:~1.0.0,process-nextick-args:~2.0.0,safe-buffer:~5.1.1,string_decoder:~1.1.1,util-deprecate:~1.0.1
watchpack-chokidar2	2.0.0	https://registry.npmjs.org/watchpack-chokidar2/-/watchpack-chokidar2-2.0.0.tgz	sha512-9TyfOyN/zLUbA288wZ8IsMZ+6cbzvsNyEzSBp6e/zkifi6xxbl8SmQ/CxQq32k8NNqrdVEVUVSEf56L4rQ/ZxA==		readdirp	2.2.1	https://registry.npmjs.org/readdirp/-/readdirp-2.2.1.tgz	sha512-1JU/8q+VgFZyxwrJ+SVIOsh+KywWGpds3NTqikiKpDMZWScmAYyKIgqkO+ARvNWJfXeXR1zxz7aHF4u4CyH6vQ==	graceful-fs:^4.1.11,micromatch:^3.1.10,readable-stream:^2.0.2
watchpack-chokidar2	2.0.0	https://registry.npmjs.org/watchpack-chokidar2/-/watchpack-chokidar2-2.0.0.tgz	sha512-9TyfOyN/zLUbA288wZ8IsMZ+6cbzvsNyEzSBp6e/zkifi6xxbl8SmQ/CxQq32k8NNqrdVEVUVSEf56L4rQ/ZxA==		safe-buffer	5.1.2	https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.1.2.tgz	sha512-Gd2UZBJDkXlY7GbJxfsE8/nvKkUEU1G38c1siN6QP6a9PT9MmHB8GnpscSmMJSoF8LOIrt8ud/wPtojys4G6+g==	
watchpack-chokidar2	2.0.0	https://registry.npmjs.org/watchpack-chokidar2/-/watchpack-chokidar2-2.0.0.tgz	sha512-9TyfOyN/zLUbA288wZ8IsMZ+6cbzvsNyEzSBp6e/zkifi6xxbl8SmQ/CxQq32k8NNqrdVEVUVSEf56L4rQ/ZxA==		string_decoder	1.1.1	https://registry.npmjs.org/string_decoder/-/string_decoder-1.1.1.tgz	sha512-n/ShnvDi6FHbbVfviro+WojiFzv+s8MPMHBczVePfUpDJLwoLT0ht1l4YwBCbi8pJAveEEdnkHyPyTP/mzRfwg==	safe-buffer:~5.1.0
@babel/plugin-transform-runtime	7.11.5	https://registry.npmjs.org/@babel/plugin-transform-runtime/-/plugin-transform-runtime-7.11.5.tgz	sha512-9aIoee+EhjySZ6vY5hnLjigHzunBlscx9ANKutkeWTJTx6m5Rbq6Ic01tLvO54lSusR+BxV7u4UDdCmXv5aagg==		semver	5.7.1	https://registry.npmjs.org/semver/-/semver-5.7.1.tgz	sha512-sauaDf/PZdVgrLTNYHRtpXa1iRiKcaebiKQ1BJdpQlWH2lCvexQdX55snPFyK7QzpudqbCI0qXFfOasHdyNDGQ==	
chrome-trace-event	1.0.2	https://registry.npmjs.org/chrome-trace-event/-/chrome-trace-event-1.0.2.tgz	sha512-9e/zx1jw7B4CO+c/RXoCsfg/x1AfUBioy4owYH0bJprEYAx5hRFLRhWBqHAG57D0ZM4H7vxbP7bPe0VwhQRYDQ==	tslib:^1.9.0					
@babel/plugin-transform-shorthand-properties	7.10.4	https://registry.npmjs.org/@babel/plugin-transform-shorthand-properties/-/plugin-transform-shorthand-properties-7.10.4.tgz	sha512-AC2K/t7o07KeTIxMoHneyX90v3zkm5cjHJEokrPEAGEy3UCp8sLKfnfOIGdZ194fyN4wfX/zZUWT9trJZ0qc+Q==	@babel/helper-plugin-utils:^7.10.4					
compressible	2.0.18	https://registry.npmjs.org/compressible/-/compressible-2.0.18.tgz	sha512-AF3r7P5dWxL8MxyITRMlORQNaOA2IkAFaTr4k7BUumjPtRpGDTZpl0Pb1XCO6JeDCBdp126Cgs9sMxqSjgYyRg==	mime-db:>= 1.43.0 < 2					
cache-base	1.0.1	https://registry.npmjs.org/cache-base/-/cache-base-1.0.1.tgz	sha512-AKcdTnFSWATd5/GCPRxr2ChwIJ85CeyrEyjRHlKxQ56d4XJMGym0uAiKn0xbLOGOl3+yRpOTi484dVCEc5AUzQ==	collection-visit:^1.0.0,component-emitter:^1.2.1,get-value:^2.0.6,has-value:^1.0.0,isobject:^3.0.1,set-value:^2.0.0,to-object-path:^0.3.0,union-value:^1.0.0,unset-value:^1.0.0					
loadjs	4.2.0	https://registry.npmjs.org/loadjs/-/loadjs-4.2.0.tgz	sha512-AgQGZisAlTPbTEzrHPb6q+NYBMD+DP9uvGSIjSUM5uG+0jG15cb8axWpxuOIqrmQjn6scaaH8JwloiP27b2KXA==						
stream-shift	1.0.1	https://registry.npmjs.org/stream-shift/-/stream-shift-1.0.1.tgz	sha512-AiisoFqQ0vbGcZgQPY1cdP2I76glaVA/RauYR4G4thNFgkTqr90yXTo4LYX60Jl+sIlPNHHdGSwo01AvbKUSVQ==						
xxhashjs	0.2.2	https://registry.npmjs.org/xxhashjs/-/xxhashjs-0.2.2.tgz	sha512-AkTuIuVTET12tpsVIQo+ZU6f/qDmKuRUcjaqR+OIvm+aCBsZ95i7UVY5WJ9TMsSaZ0DA2WxoZ4acu0sPH+OKAw==	cuint:^0.2.2					
fsevents	2.1.3	https://registry.npmjs.org/fsevents/-/fsevents-2.1.3.tgz	sha512-Auw9a4AxqWpa9GUfj370BMPzzyncfBABW8Mab7BGWBYDj4Isgq+cDKtx0i6u9jcX9pQDnswsaaOTgTmA5pEjuQ==						
uri-js	4.4.0	https://registry.npmjs.org/uri-js/-/uri-js-4.4.0.tgz	sha512-B0yRTzYdUCCn9n+F4+Gh4yIDtMQcaJsmYBDsTSG8g/OejKBodLQ2IHfN3bM7jUsRXndopT7OIXWdYqc1fjmV6g==	punycode:^2.1.0					
postcss-discard-empty	4.0.1	https://registry.npmjs.org/postcss-discard-empty/-/postcss-discard-empty-4.0.1.tgz	sha512-B9miTzbznhDjTfjvipfHoqbWKwd0Mj+/fL5s1QOz06wufguil+Xheo4XpOnc4NqKYBCNqqEzgPv2aPBIJLox0w==	postcss:^7.0.0					
which	2.0.2	https://registry.npmjs.org/which/-/which-2.0.2.tgz	sha512-BLI3Tl1TW3Pvl70l3yq3Y64i+awpwXqsGBYWkkqMtnbXgrMD+yj7rhW0kuEDxzJaYXGjEW5ogapKNMEKNMjibA==	isexe:^2.0.0					
ignore	5.1.8	https://registry.npmjs.org/ignore/-/ignore-5.1.8.tgz	sha512-BMpfD7PpiETpBl/A6S498BaIJ6Y/ABT93ETbby2fP00v4EbvPBXWEoaR1UBPKs3iR53pJY7EtZk5KACI57i1Uw==						
domelementtype	1.3.1	https://registry.npmjs.org/domelementtype/-/domelementtype-1.3.1.tgz	sha512-BSKB+TSpMpFI/HOxCNr1O8aMOTZ8hT3pM3GQ0w/mWRmkhEDSFJkkyzz4XQsBV44BChwGkrDfMyjVD0eA2aFV3w==						
is-typed-array	1.1.3	https://registry.npmjs.org/is-typed-array/-/is-typed-array-1.1.3.tgz	sha512-BSYUBOK/HJibQ30wWkWold5txYwMUXQct9YHAQJr8fSwvZoiglcqB0pd7vEN23+Tsi9IUEjztdOSzl4qLVYGTQ==		es-abstract	1.17.7	https://registry.npmjs.org/es-abstract/-/es-abstract-1.17.7.tgz	sha512-VBl/gnfcJ7OercKA9MVaegWsBHFjV492syMudcnQZvt/Dw8ezpcOHYZXa/J96O8vx+g4x65YKhxOwDUh63aS5g==	es-to-primitive:^1.2.1,function-bind:^1.1.1,has:^1.0.3,has-symbols:^1.0.1,is-callable:^1.2.2,is-regex:^1.1.1,object-inspect:^1.8.0,object-keys:^1.1.1,object.assign:^4.1.1,string.prototype.trimend:^1.0.1,string.prototype.trimstart:^1.0.1
readable-stream	3.6.0	https://registry.npmjs.org/readable-stream/-/readable-stream-3.6.0.tgz	sha512-BViHy7LKeTz4oNnkcLJ+lVSL6vpiFeX6/d3oSH8zCW7UxP2onchk+vTGB143xuFjHS3deTgkKoXXymXqymiIdA==	inherits:^2.0.3,string_decoder:^1.1.1,util-deprecate:^1.0.1					
vue-hot-reload-api	2.3.4	https://registry.npmjs.org/vue-hot-reload-api/-/vue-hot-reload-api-2.3.4.tgz	sha512-BXq3jwIagosjgNVae6tkHzzIk6a8MHFtzAdwhnV5VlvPTFxDCvIttgSiHWjdGoTJvXtmRu5HacExfdarRcFhog==						
path-browserify	0.0.1	https://registry.npmjs.org/path-browserify/-/path-browserify-0.0.1.tgz	sha512-BapA40NHICOS+USX9SN4tyhq+A2RrN/Ws5F0Z5aMHDp98Fl86lX8Oti8B7uN93L4Ifv4fHOEA+pQw87gmMO/lQ==						
css-declaration-sorter	4.0.1	https://registry.npmjs.org/css-declaration-sorter/-/css-declaration-sorter-4.0.1.tgz	sha512-BcxQSKTSEEQUftYpBVnsH4SF05NTuBokb19/sBt6asXGKZ/6VP7PLG1CBCkFDYOnhXhPh0jMhO6xZ71oYHXHBA==	postcss:^7.0.1,timsort:^0.3.0					
browserify-des	1.0.2	https://registry.npmjs.org/browserify-des/-/browserify-des-1.0.2.tgz	sha512-BioO1xf3hFwz4kc6iBhI3ieDFompMhrMlnDFC4/0/vd5MokpuAc3R+LYbwTA9A5Yc9pq9UYPqffKpW2ObuwX5A==	cipher-base:^1.0.1,des.js:^1.0.0,inherits:^2.0.1,safe-buffer:^5.1.2					
bfj	6.1.2	https://registry.npmjs.org/bfj/-/bfj-6.1.2.tgz	sha512-BmBJa4Lip6BPRINSZ0BPEIfB1wUY/9rwbwvIHQA1KjX9om29B6id0wnWXq7m3bn5JrUVjeOTnVuhPT1FiHwPGw==	bluebird:^3.5.5,check-types:^8.0.3,hoopy:^0.1.4,tryer:^1.0.1					
strip-final-newline	2.0.0	https://registry.npmjs.org/strip-final-newline/-/strip-final-newline-2.0.0.tgz	sha512-BrpvfNAE3dcvq7ll3xVumzjKjZQ5tI1sEUIKr3Uoks0XUl45St3FlatVqef9prk4jRDzhW6WZg+3bk93y6pLjA==						
send	0.17.1	https://registry.npmjs.org/send/-/send-0.17.1.tgz	sha512-BsVKsiGcQMFwT8UxypobUKyv7irCNRHk1T0G680vk88yf6LBByGcZJOTJCrTP2xVN6yI+XjPJcNuE3V4fT9sAg==		debug	2.6.9	https://registry.npmjs.org/debug/-/debug-2.6.9.tgz	sha512-bC7ElrdJaJnPbAP+1EotYvqZsb3ecl5wi6Bfi6BJTUcNowp6cvspg0jXznRTKDjm/E7AdgFBVeAPVMNcKGsHMA==	
send	0.17.1	https://registry.npmjs.org/send/-/send-0.17.1.tgz	sha512-BsVKsiGcQMFwT8UxypobUKyv7irCNRHk1T0G680vk88yf6LBByGcZJOTJCrTP2xVN6yI+XjPJcNuE3V4fT9sAg==		mime	1.6.0	https://registry.npmjs.org/mime/-/mime-1.6.0.tgz	sha512-x0Vn8spI+wuJ1O6S7gnbaQg8Pxh4NNHb7KSINmEWKiPE4RKOplvijn+NkmYmmRgP68mc70j2EbeTFRsrswaQeg==	
send	0.17.1	https://registry.npmjs.org/send/-/send-0.17.1.tgz	sha512-BsVKsiGcQMFwT8UxypobUKyv7irCNRHk1T0G680vk88yf6LBByGcZJOTJCrTP2xVN6yI+XjPJcNuE3V4fT9sAg==		ms	2.1.1	https://registry.npmjs.org/ms/-/ms-2.1.1.tgz	sha512-tgp+dl5cGk28utYktBsrFqA7HKgrhgPsg6Z/EfhWI4gl1Hwq8B/GmY/0oXZ6nF8hDVesS/FpnYaD/kOWhYQvyg==	
@webassemblyjs/ast	1.9.0	https://registry.npmjs.org/@webassemblyjs/ast/-/ast-1.9.0.tgz	sha512-C6wW5L+b7ogSDVqymbkkvuW9kruN//YisMED04xzeBBqjHa2FYnmvOlS6Xj68xWQRgWvI9cIglsjFowH/RJyEA==	@webassemblyjs/helper-module-context:1.9.0,@webassemblyjs/helper-wasm-bytecode:1.9.0,@webassemblyjs/wast-parser:1.9.0					
postcss-svgo	4.0.2	https://registry.npmjs.org/postcss-svgo/-/postcss-svgo-4.0.2.tgz	sha512-C6wyjo3VwFm0QgBy+Fu7gCYOkCmgmClghO+pjcxvrcBKtiKt0uCF+hvbMO1fyv5BMImRK90SMb+dwUnfbGd+jw==		postcss-value-parser	3.3.1	https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-3.3.1.tgz	sha512-pISE66AbVkp4fDQ7VHBwRNXzAAKJjw4Vw7nWI/+Q3vuly7SNfgYXvm6i5IgFylHGK5sP/xHAbB7N49OS4gWNyQ==	
@nuxt/config	2.14.6	https://registry.npmjs.org/@nuxt/config/-/config-2.14.6.tgz	sha512-CUtwS4OjQPYpSXO342WnLSFqknOOkt5m5CDWdrsbU/IV21qvk+znwe6HzfB+naYONpTc//IAdZxHvuav61ZzRw==	@nuxt/utils:2.14.6,consola:^2.15.0,create-require:^1.0.2,defu:^2.0.4,destr:^1.0.0,dotenv:^8.2.0,esm:^3.2.25,jiti:^0.1.11,rc9:^1.0.0,std-env:^2.2.1					
mem	6.1.1	https://registry.npmjs.org/mem/-/mem-6.1.1.tgz	sha512-Ci6bIfq/UgcxPTYa8dQQ5FY3BzKkT894bwXWXxC/zqs0XgMO2cT20CGkOqda7gZNkmK5VP4x89IGZ6K7hfbn3Q==	map-age-cleaner:^0.1.3,mimic-fn:^3.0.0					
parseurl	1.3.3	https://registry.npmjs.org/parseurl/-/parseurl-1.3.3.tgz	sha512-CiyeOxFT/JZyN5m0z9PfXw4SCBJ6Sygz1Dpl0wqjlhDEGGBP1GnsUVEL0p63hoG1fcj3fHynXi9NYO4nWOL+qQ==						
parse-url	5.0.2	https://registry.npmjs.org/parse-url/-/parse-url-5.0.2.tgz	sha512-Czj+GIit4cdWtxo3ISZCvLiUjErSo0iI3wJ+q9Oi3QuMYTI6OZu+7cewMWZ+C1YAnKhYTk6/TLuhIgCypLthPA==	is-ssh:^1.3.0,normalize-url:^3.3.0,parse-path:^4.0.0,protocols:^1.4.0					
postcss-minify-selectors	4.0.2	https://registry.npmjs.org/postcss-minify-selectors/-/postcss-minify-selectors-4.0.2.tgz	sha512-D5S1iViljXBj9kflQo4YutWnJmwm8VvIsU1GeXJGiG9j8CIg9zs4voPMdQDUmIxetUOh60VilsNzCiAFTOqu3g==		postcss-selector-parser	3.1.2	https://registry.npmjs.org/postcss-selector-parser/-/postcss-selector-parser-3.1.2.tgz	sha512-h7fJ/5uWuRVyOtkO45pnt1Ih40CEleeyCHzipqAZO2e5H20g25Y48uYnFUiShvY4rZWNJ/Bib/KVPmanaCtOhA==	dot-prop:^5.2.0,indexes-of:^1.0.1,uniq:^1.0.1
ajv-errors	1.0.1	https://registry.npmjs.org/ajv-errors/-/ajv-errors-1.0.1.tgz	sha512-DCRfO/4nQ+89p/RK43i8Ezd41EqdGIU4ld7nGF8OQ14oc/we5rEntLCUa7+jrn3nn83BosfwZA0wb4pon2o8iQ==						
node-releases	1.1.61	https://registry.npmjs.org/node-releases/-/node-releases-1.1.61.tgz	sha512-DD5vebQLg8jLCOzwupn954fbIiZht05DAZs0k2u8NStSe6h9XdsuIQL8hSRKYiU8WUQRznmSDrKGbv3ObOmC7g==						
run-parallel	1.1.9	https://registry.npmjs.org/run-parallel/-/run-parallel-1.1.9.tgz	sha512-DEqnSRTDw/Tc3FXf49zedI638Z9onwUotBMiUFKmrO2sdFKIbXamXGQ3Axd4qgphxKB4kw/qP1w5kTxnfU1B9Q==						
css-tree	1.0.0-alpha.37	https://registry.npmjs.org/css-tree/-/css-tree-1.0.0-alpha.37.tgz	sha512-DMxWJg0rnz7UgxKT0Q1HU/L9BeJI0M6ksor0OgqOnF+aRCDWg/N2641HmVyU9KVIu0OVVWOb2IpC9A+BJRnejg==		source-map	0.6.1	https://registry.npmjs.org/source-map/-/source-map-0.6.1.tgz	sha512-UjgapumWlbMhkBgzT7Ykc5YXUT46F0iKu8SGXq0bcwP5dz/h0Plj6enJqjz1Zbq2l5WaqYnrVbwWOWMyF3F47g==	
postcss-custom-selectors	5.1.2	https://registry.npmjs.org/postcss-custom-selectors/-/postcss-custom-selectors-5.1.2.tgz	sha512-DSGDhqinCqXqlS4R7KGxL1OSycd1lydugJ1ky4iRXPHdBRiozyMHrdu0H3o7qNOCiZwySZTUI5MV0T8QhCLu+w==		cssesc	2.0.0	https://registry.npmjs.org/cssesc/-/cssesc-2.0.0.tgz	sha512-MsCAG1z9lPdoO/IUMLSBWBSVxVtJ1395VGIQ+Fc2gNdkQ1hNDnQdw3YhA71WJCBW1vdwA0cAnk/DnW6bqoEUYg==	
postcss-custom-selectors	5.1.2	https://registry.npmjs.org/postcss-custom-selectors/-/postcss-custom-selectors-5.1.2.tgz	sha512-DSGDhqinCqXqlS4R7KGxL1OSycd1lydugJ1ky4iRXPHdBRiozyMHrdu0H3o7qNOCiZwySZTUI5MV0T8QhCLu+w==		postcss-selector-parser	5.0.0	https://registry.npmjs.org/postcss-selector-parser/-/postcss-selector-parser-5.0.0.tgz	sha512-w+zLE5Jhg6Liz8+rQOWEAwtwkyqpfnmsinXjXg6cY7YIONZZtgvE0v2O0uhQBs0peNomOJwWRKt6JBfTdTd3OQ==	cssesc:^2.0.0,indexes-of:^1.0.1,uniq:^1.0.1
consolidate	0.15.1	https://registry.npmjs.org/consolidate/-/consolidate-0.15.1.tgz	sha512-DW46nrsMJgy9kqAbPt5rKaCr7uFtpo4mSUvLHIUbJEjm0vo+aY5QLwBUq3FK4tRnJr/X0Psc0C4jf/h+HtXSMw==	bluebird:^3.1.1					
@babel/generator	7.11.6	https://registry.npmjs.org/@babel/generator/-/generator-7.11.6.tgz	sha512-DWtQ1PV3r+cLbySoHrwn9RWEgKMBLLma4OBQloPRyDYvc5msJM9kvTLo1YnlJd1P/ZuKbdli3ijr5q3FvAF3uA==	@babel/types:^7.11.5,jsesc:^2.5.1,source-map:^0.5.0					
@xtuc/ieee754	1.2.0	https://registry.npmjs.org/@xtuc/ieee754/-/ieee754-1.2.0.tgz	sha512-DX8nKgqcGwsc0eJSqYt5lwP4DH5FlHnmuWWBRy7X0NcaGR0ZtuyeESgMwTYVEtxmsNGY+qit4QYT/MIYTOTPeA==						
@babel/plugin-transform-sticky-regex	7.10.4	https://registry.npmjs.org/@babel/plugin-transform-sticky-regex/-/plugin-transform-sticky-regex-7.10.4.tgz	sha512-Ddy3QZfIbEV0VYcVtFDCjeE4xwVTJWTmUtorAJkn6u/92Z/nWJNV+mILyqHKrUxXYKA2EoCilgoPePymKL4DvQ==	@babel/helper-plugin-utils:^7.10.4,@babel/helper-regex:^7.10.4					
postcss-normalize-positions	4.0.2	https://registry.npmjs.org/postcss-normalize-positions/-/postcss-normalize-positions-4.0.2.tgz	sha512-Dlf3/9AxpxE+NF1fJxYDeggi5WwV35MXGFnnoccP/9qDtFrTArZ0D0R+iKcg5WsUd8nUYMIl8yXDCtcrT8JrdA==		postcss-value-parser	3.3.1	https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-3.3.1.tgz	sha512-pISE66AbVkp4fDQ7VHBwRNXzAAKJjw4Vw7nWI/+Q3vuly7SNfgYXvm6i5IgFylHGK5sP/xHAbB7N49OS4gWNyQ==	
css-select	2.1.0	https://registry.npmjs.org/css-select/-/css-select-2.1.0.tgz	sha512-Dqk7LQKpwLoH3VovzZnkzegqNSuAziQyNZUcrdDM401iY+R5NkGBXGmtO05/yaXQziALuPogeG0b7UAgjnTJTQ==	boolbase:^1.0.0,css-what:^3.2.1,domutils:^1.7.0,nth-check:^1.0.2					
postcss-url	8.0.0	https://registry.npmjs.org/postcss-url/-/postcss-url-8.0.0.tgz	sha512-E2cbOQ5aii2zNHh8F6fk1cxls7QVFZjLPSrqvmiza8OuXLzIpErij8BDS5Y3STPfJgpIMNCPEr8JlKQWEoozUw==	mime:^2.3.1,minimatch:^3.0.4,mkdirp:^0.5.0,postcss:^7.0.2,xxhashjs:^0.2.1					
terser	4.8.0	https://registry.npmjs.org/terser/-/terser-4.8.0.tgz	sha512-EAPipTNeWsb/3wLPeup1tVPaXfIaU68xMnVdPafIL1TV05OhASArYyIfFvnvJCNrR2NIOvDVNNTFRa+Re2MWyw==		commander	2.20.3	https://registry.npmjs.org/commander/-/commander-2.20.3.tgz	sha512-GpVkmM8vF2vQUkj2LvZmD35JxeJOLCwJ9cUkugyk2nuhbv3+mJvpLYYt+0+USMxE+oj+ey/lJEnhZw75x/OMcQ==	
terser	4.8.0	https://registry.npmjs.org/terser/-/terser-4.8.0.tgz	sha512-EAPipTNeWsb/3wLPeup1tVPaXfIaU68xMnVdPafIL1TV05OhASArYyIfFvnvJCNrR2NIOvDVNNTFRa+Re2MWyw==		source-map	0.6.1	https://registry.npmjs.org/source-map/-/source-map-0.6.1.tgz	sha512-UjgapumWlbMhkBgzT7Ykc5YXUT46F0iKu8SGXq0bcwP5dz/h0Plj6enJqjz1Zbq2l5WaqYnrVbwWOWMyF3F47g==	
postcss-reduce-transforms	4.0.2	https://registry.npmjs.org/postcss-reduce-transforms/-/postcss-reduce-transforms-4.0.2.tgz	sha512-EEVig1Q2QJ4ELpJXMZR8Vt5DQx8/mo+dGWSR7vWXqcob2gQLyQGsionYcGKATXvQzMPn6DSN1vTN7yFximdIAg==		postcss-value-parser	3.3.1	https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-3.3.1.tgz	sha512-pISE66AbVkp4fDQ7VHBwRNXzAAKJjw4Vw7nWI/+Q3vuly7SNfgYXvm6i5IgFylHGK5sP/xHAbB7N49OS4gWNyQ==	
@webassemblyjs/leb128	1.9.0	https://registry.npmjs.org/@webassemblyjs/leb128/-/leb128-1.9.0.tgz	sha512-ENVzM5VwV1ojs9jam6vPys97B/S65YQtv/aanqnU7D8aSoHFX8GyhGg0CMfyKNIHBuAVjy3tlzd5QMMINa7wpw==	@xtuc/long:4.2.2					
@webassemblyjs/helper-code-frame	1.9.0	https://registry.npmjs.org/@webassemblyjs/helper-code-frame/-/helper-code-frame-1.9.0.tgz	sha512-ERCYdJBkD9Vu4vtjUYe8LZruWuNIToYq/ME22igL+2vj2dQ2OOujIZr3MEFvfEaqKoVqpsFKAGsRdBSBjrIvZA==	@webassemblyjs/wast-printer:1.9.0					
indent-string	4.0.0	https://registry.npmjs.org/indent-string/-/indent-string-4.0.0.tgz	sha512-EdDDZu4A2OyIK7Lr/2zG+w5jmbuk1DVBnEwREQvBzspBJkCEbRa8GxU1lghYcaGJCnRWibjDXlq779X1/y5xwg==						
@babel/traverse	7.11.5	https://registry.npmjs.org/@babel/traverse/-/traverse-7.11.5.tgz	sha512-EjiPXt+r7LiCZXEfRpSJd+jUMnBd4/9OUv7Nx3+0u9+eimMwJmG0Q98lw4/289JCoxSE8OolDMNZaaF/JZ69WQ==	@babel/code-frame:^7.10.4,@babel/generator:^7.11.5,@babel/helper-function-name:^7.10.4,@babel/helper-split-export-declaration:^7.11.0,@babel/parser:^7.11.5,@babel/types:^7.11.5,debug:^4.1.0,globals:^11.1.0,lodash:^4.17.19					
@babel/helper-get-function-arity	7.10.4	https://registry.npmjs.org/@babel/helper-get-function-arity/-/helper-get-function-arity-7.10.4.tgz	sha512-EkN3YDB+SRDgiIUnNgcmiD361ti+AVbL3f3Henf6dqqUyr5dMsorno0lJWJuLhDhkI5sYEpgj6y9kB8AOU1I2A==	@babel/types:^7.10.4					
content-disposition	0.5.3	https://registry.npmjs.org/content-disposition/-/content-disposition-0.5.3.tgz	sha512-ExO0774ikEObIAEV9kDo50o+79VCUdEB6n6lzKgGwupcVeRlhrj3qGAfwq8G6uBJjkqLrhT0qEYFcWng8z1z0g==		safe-buffer	5.1.2	https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.1.2.tgz	sha512-Gd2UZBJDkXlY7GbJxfsE8/nvKkUEU1G38c1siN6QP6a9PT9MmHB8GnpscSmMJSoF8LOIrt8ud/wPtojys4G6+g==	
he	1.2.0	https://registry.npmjs.org/he/-/he-1.2.0.tgz	sha512-F/1DnUGPopORZi0ni+CvrCgHQ5FyEAHRLSApuYWMmrbSwoN2Mn/7k+Gl38gJnR7yyDZk6WLXwiGod1JOWNDKGw==						
@babel/plugin-transform-async-to-generator	7.10.4	https://registry.npmjs.org/@babel/plugin-transform-async-to-generator/-/plugin-transform-async-to-generator-7.10.4.tgz	sha512-F6nREOan7J5UXTLsDsZG3DXmZSVofr2tGNwfdrVwkDWHfQckbQXnXSPfD7iO+c/2HGqycwyLST3DnZ16n+cBJQ==	@babel/helper-module-imports:^7.10.4,@babel/helper-plugin-utils:^7.10.4,@babel/helper-remap-async-to-generator:^7.10.4					
regenerate-unicode-properties	8.2.0	https://registry.npmjs.org/regenerate-unicode-properties/-/regenerate-unicode-properties-8.2.0.tgz	sha512-F9DjY1vKLo/tPePDycuH3dn9H1OTPIkVD9Kz4LODu+F2C75mgjAJ7x/gwy6ZcSNRAAkhNlJSOHRe8k3p+K9WhA==	regenerate:^1.4.0					
